ID,Form_ID,Cognateset_ID,Morph_Index
1624,4-4188679c1d8a284ccc41a6b601869e05-17873,56048,2
1625,79-4188679c1d8a284ccc41a6b601869e05-70417,56048,2
1626,80-4188679c1d8a284ccc41a6b601869e05-73293,56048,2
1627,11-63b07e828bf016e976ff95d6ee07a105-14957,56049,0
1628,3-d5ac70e307c46da82a25a8b9c22601fc-12559,56049,1
1629,4-32589a7917a80867bc2a6b78b955deec-14124,56049,1
1630,12-63b07e828bf016e976ff95d6ee07a105-15017,56049,1
1631,74-63b07e828bf016e976ff95d6ee07a105-59920,56049,1
1632,79-9a34c96fa2a56af4f4c74814d63f84aa-68673,56049,1
1633,80-9a34c96fa2a56af4f4c74814d63f84aa-70871,56049,1
1634,3-7dfedc4e3a0ef754546a2c84b4dad6b5-13820,56050,2
1635,4-d7f07f90cac62f9362d92643c67a0fc9-17156,56050,2
1636,79-9c459dfd701e6d8216ee41c6b085c27f-69945,56050,2
1637,79-7d4cb2b4b9010239fb663986319614d0-70591,56050,2
1638,80-7d4cb2b4b9010239fb663986319614d0-72576,56050,2
1639,1-0b43bbb15ffbf52ef97f021171377b48-9632,56051,0
1640,2-0652cdefcfe43fb7f2558365dba75e26-11131,56051,0
1641,3-0b43bbb15ffbf52ef97f021171377b48-12690,56051,0
1642,1-1e893922a5ddc59deda87b8f38f360cb-9620,56052,1
1643,3-1e893922a5ddc59deda87b8f38f360cb-12677,56052,1
1644,80-44b3bced03fde5c66d865a76f933fca1-71569,56052,1
1645,2-44b3bced03fde5c66d865a76f933fca1-15740,56052,2
1646,3-349e686330723975502e9ef4f939a5ac-13915,56053,1
1647,4-716f6b30598ba30945d84485e61c1027-16466,56053,1
1648,80-716f6b30598ba30945d84485e61c1027-71886,56053,1
1649,2-7cef8a734855777c2a9d0caf42666e69-12314,56054,0
1650,3-7cef8a734855777c2a9d0caf42666e69-13914,56054,1
1651,4-b472ee21f087550b319239ff2bf6dafc-16508,56054,1
1652,80-b472ee21f087550b319239ff2bf6dafc-71928,56054,1
1653,2-a932752bdbc58a654d4c4037d06f841f-11130,56055,1
1654,4-539fc1b8c3fb059432e43a94965b51a6-16622,56055,2
1655,80-539fc1b8c3fb059432e43a94965b51a6-72042,56055,2
1656,4-a195a27d1c96dbc7ea4aa9928d914673-17654,56056,1
1657,80-a195a27d1c96dbc7ea4aa9928d914673-73074,56056,1
1658,2-fecebe49b6edfe1b513c8f2db08a0ff0-11169,56056,2
1659,3-a195a27d1c96dbc7ea4aa9928d914673-12745,56056,2
1660,2-6f7f9432d35dea629c8384dab312259a-12293,56058,0
1661,3-6f7f9432d35dea629c8384dab312259a-13893,56058,2
1662,3-45fe7e5529d283851d93b74536e095a0-12723,56059,1
1663,2-45fe7e5529d283851d93b74536e095a0-15627,56059,1
1664,4-45fe7e5529d283851d93b74536e095a0-16068,56059,1
1665,80-45fe7e5529d283851d93b74536e095a0-71488,56059,1
1666,1-4385738b1450a64b743b258c7c551701-9822,56060,1
1667,3-4385738b1450a64b743b258c7c551701-12893,56060,1
1668,4-4385738b1450a64b743b258c7c551701-18294,56060,2
1669,79-4385738b1450a64b743b258c7c551701-68349,56060,2
1670,80-4385738b1450a64b743b258c7c551701-73714,56060,2
1671,1-9db1396159444fec005e8004c08c51d7-10686,56061,1
1672,4-fd29d849e9053c7478b244fbd5b29198-17755,56061,1
1673,80-fd29d849e9053c7478b244fbd5b29198-73175,56061,1
1674,3-cd185b13f27fc37432979dfc9f1414e0-13803,56063,2
1675,4-a3ede599e0cb08202f2894ca5c93c1e7-16661,56063,2
1676,80-a3ede599e0cb08202f2894ca5c93c1e7-72081,56063,2
1677,3-9ff49c6a11b0ed72fa190e9b55ec4f6d-13967,56064,1
1678,4-9ff49c6a11b0ed72fa190e9b55ec4f6d-14585,56064,1
1679,80-9ff49c6a11b0ed72fa190e9b55ec4f6d-71332,56064,1
1680,3-615393e1e0a95c3e3be4b2b23a65c533-13835,56065,0
1681,4-f48ae0478f50e173d21f07e07281a5c3-16479,56065,1
1682,80-f48ae0478f50e173d21f07e07281a5c3-71899,56065,1
1683,3-d077f244def8a70e5ea758bd8352fcd8-12433,56066,1
1684,4-d077f244def8a70e5ea758bd8352fcd8-14510,56066,1
1685,10-d077f244def8a70e5ea758bd8352fcd8-14903,56066,1
1686,11-d077f244def8a70e5ea758bd8352fcd8-14964,56066,1
1687,12-d077f244def8a70e5ea758bd8352fcd8-15024,56066,1
1688,74-d077f244def8a70e5ea758bd8352fcd8-59900,56066,1
1689,80-d077f244def8a70e5ea758bd8352fcd8-71257,56066,1
1690,3-83e4a96aed96436c621b9809e258b309-12539,56067,1
1691,10-83e4a96aed96436c621b9809e258b309-14915,56067,1
1692,4-1f9e85de4932a363140b3f3737ce0f81-18108,56068,1
1693,79-d190af906fa4f8d695b414ef953dc0a9-70020,56068,1
1694,80-d190af906fa4f8d695b414ef953dc0a9-73528,56068,1
1695,3-d9b4412504f72feb72e658673eeab757-12683,56068,2
1696,3-a1f5a7c2237ed4774009fd10f2b40632-13864,56069,2
1697,4-4c33ad0970091cd38cbb0be25ece4aaa-17166,56069,2
1698,79-409f4c76a4e92ecb16cea04bf4a96ab0-69685,56069,2
1699,80-409f4c76a4e92ecb16cea04bf4a96ab0-72586,56069,2
1700,1-324b1f603b05850ff761c4b435a817fd-10704,56071,2
1701,2-b07fb14019c7d230bf76578aa0266829-11246,56071,2
1702,79-32ef6d7e4026e7c39d8ecdbff7cd2069-70565,56071,2
1703,80-32ef6d7e4026e7c39d8ecdbff7cd2069-73756,56071,2
1704,4-5046a43fd3f8184be864359e3d5c9bda-16137,56072,1
1705,74-5046a43fd3f8184be864359e3d5c9bda-59910,56072,1
1706,79-5046a43fd3f8184be864359e3d5c9bda-68787,56072,1
1707,80-5046a43fd3f8184be864359e3d5c9bda-71557,56072,1
1708,3-e8008e06909d08bccc344f7e56b1461b-13943,56073,1
1709,4-481460cc9ba796eb22fbaf4ff946ca32-17116,56073,1
1710,79-a6de8a87474b56cfd7cf2018aac52e85-69815,56073,1
1711,80-a6de8a87474b56cfd7cf2018aac52e85-72536,56073,1
1712,74-755f85c2723bb39381c7379a604160d8-60108,56073,2
1713,3-a5b03048ebe345c488e0ca30eff6ab0c-13136,56074,0
1714,4-a5b03048ebe345c488e0ca30eff6ab0c-14110,56074,0
1715,11-a5b03048ebe345c488e0ca30eff6ab0c-15001,56074,0
1716,12-a5b03048ebe345c488e0ca30eff6ab0c-15061,56074,0
1717,4-a5b03048ebe345c488e0ca30eff6ab0c-16126,56074,0
1718,72-a5b03048ebe345c488e0ca30eff6ab0c-59269,56074,0
1719,74-a5b03048ebe345c488e0ca30eff6ab0c-59853,56074,0
1720,80-a5b03048ebe345c488e0ca30eff6ab0c-70857,56074,0
1721,80-a5b03048ebe345c488e0ca30eff6ab0c-71546,56074,0
1722,3-be1ab1632e4285edc3733b142935c60b-13892,56075,2
1723,4-6b06c9112866bd0b4008c27b478669b2-14265,56075,2
1724,2-27ac116cab3a3c753411ee32832c77fa-15754,56075,2
1725,80-6b06c9112866bd0b4008c27b478669b2-71012,56075,2
1726,4-3c662391820b960607d3a1407cef7f5d-14514,56077,1
1727,79-7b625e057ac3bf4f71e922ec1d6e923e-70031,56077,1
1728,80-7b625e057ac3bf4f71e922ec1d6e923e-71261,56077,1
1729,79-50bd8c21bfafa6e4e962f6a948b1ef92-69310,56078,0
1730,79-50bd8c21bfafa6e4e962f6a948b1ef92-69334,56078,0
1731,80-50bd8c21bfafa6e4e962f6a948b1ef92-72965,56078,0
1732,1-a6fd878576ddebcb1e621611ba637d65-10738,56078,1
1733,4-50bd8c21bfafa6e4e962f6a948b1ef92-17545,56078,1
1734,74-e7e94d9ef1edaf2c6c55e9966b551295-59861,56079,1
1735,2-5b83468fdc6742fe3c3b2e173f31cbb1-11304,56079,2
1736,4-5b83468fdc6742fe3c3b2e173f31cbb1-14536,56079,2
1737,79-5b83468fdc6742fe3c3b2e173f31cbb1-70561,56079,2
1738,80-5b83468fdc6742fe3c3b2e173f31cbb1-71283,56079,2
1739,2-53cced8d281a1a0ace3cb6594daaa4f7-12360,56080,1
1740,72-53cced8d281a1a0ace3cb6594daaa4f7-59486,56080,1
1741,79-53cced8d281a1a0ace3cb6594daaa4f7-70466,56080,1
1742,80-53cced8d281a1a0ace3cb6594daaa4f7-72385,56080,1
1743,2-8ff953dd97c4405234a04291dee39e0b-15768,56081,1
1744,10-8ff953dd97c4405234a04291dee39e0b-14946,56081,3
1745,11-8ff953dd97c4405234a04291dee39e0b-15007,56081,3
1746,1-893b56e3cfe153fb770a120b83bac20c-15388,56082,1
1747,2-893b56e3cfe153fb770a120b83bac20c-15663,56082,1
1748,1-f175e09ccd29c70d6cfd9181256da4a7-10703,56083,2
1749,3-c91207db246f67fe00605338453abcd2-13816,56083,2
1750,4-f175e09ccd29c70d6cfd9181256da4a7-15930,56083,2
1751,79-28c82a5f19d751f5cedb1a093f87c71e-69657,56083,2
1752,80-28c82a5f19d751f5cedb1a093f87c71e-71350,56083,2
1753,3-fe4c0f30aa359c41d9f9a5f69c8c4192-13334,56084,1
1754,4-fe4c0f30aa359c41d9f9a5f69c8c4192-14541,56084,1
1755,75-fe4c0f30aa359c41d9f9a5f69c8c4192-60357,56084,1
1756,80-01107324b9e775665384503e76978f3a-71288,56084,1
1757,79-01107324b9e775665384503e76978f3a-70105,56084,4
1758,1-6c0a62c27d308f808f200e3b13a5fb0b-15357,56088,0
1759,4-6c0a62c27d308f808f200e3b13a5fb0b-16293,56088,0
1760,72-797812a14de34d52c9b329ca8673bec1-59467,56088,0
1761,79-93c28de8c6e68f1910ae79f2a741b2f2-68405,56088,0
1762,80-93c28de8c6e68f1910ae79f2a741b2f2-71713,56088,0
1763,2-7850c021b8f5cbba54e53edf1f88d751-15577,56089,0
1764,3-7850c021b8f5cbba54e53edf1f88d751-58166,56089,0
1765,4-d5ca322453f2986b752e58b11af83d96-16206,56091,0
1766,72-d5ca322453f2986b752e58b11af83d96-59338,56091,0
1767,75-37c24a3158dc6f1aab7f6398e8cf5f70-60358,56091,0
1768,80-d5ca322453f2986b752e58b11af83d96-71626,56091,0
1769,1-d5ca322453f2986b752e58b11af83d96-9585,56091,1
1770,3-d5ca322453f2986b752e58b11af83d96-12639,56091,1
1771,2-d5ca322453f2986b752e58b11af83d96-15877,56091,1
1772,74-d5ca322453f2986b752e58b11af83d96-59926,56091,1
1773,3-8b0a44048f58988b486bdd0d245b22a8-13227,56094,0
1774,10-39c63ddb96a31b9610cd976b896ad4f0-14929,56094,0
1775,11-39c63ddb96a31b9610cd976b896ad4f0-14990,56094,0
1776,12-39c63ddb96a31b9610cd976b896ad4f0-15050,56094,0
1777,4-8b0a44048f58988b486bdd0d245b22a8-16163,56094,0
1778,72-39c63ddb96a31b9610cd976b896ad4f0-59283,56094,0
1779,80-0aa7d1ae1f7427d1e19d27c5483c4eb1-71583,56094,0
1780,13-39c63ddb96a31b9610cd976b896ad4f0-15110,56094,1
1781,1-8b0a44048f58988b486bdd0d245b22a8-15211,56094,1
1782,79-0aa7d1ae1f7427d1e19d27c5483c4eb1-68155,56094,4
1783,1-bcd31c714bca2c41ffca31bd03003311-10102,56095,1
1784,4-bcd31c714bca2c41ffca31bd03003311-14157,56095,1
1785,10-bcd31c714bca2c41ffca31bd03003311-14926,56095,1
1786,11-bcd31c714bca2c41ffca31bd03003311-14987,56095,1
1787,13-bcd31c714bca2c41ffca31bd03003311-15107,56095,1
1788,72-bcd31c714bca2c41ffca31bd03003311-59275,56095,1
1789,74-bcd31c714bca2c41ffca31bd03003311-59859,56095,1
1790,80-bcd31c714bca2c41ffca31bd03003311-70904,56095,1
1791,12-c0af77cf8294ff93a5cdb2963ca9f038-15072,56098,1
1792,2-0166fa490fc828be3b431581e627965b-15866,56098,1
1793,4-c0af77cf8294ff93a5cdb2963ca9f038-18292,56098,1
1794,73-c0af77cf8294ff93a5cdb2963ca9f038-59827,56098,1
1795,75-c0af77cf8294ff93a5cdb2963ca9f038-60373,56098,1
1796,79-c21cd030901fcd09ef8d7a211dd7b496-69184,56098,1
1797,80-c21cd030901fcd09ef8d7a211dd7b496-73712,56098,1
1798,74-5d991220a07e65eb7ab854341691ca7d-59854,56098,3
1799,73-12de3a4dab98ef8a7d67aace8150b540-59758,56099,0
1800,2-12de3a4dab98ef8a7d67aace8150b540-12174,56099,1
1801,4-12de3a4dab98ef8a7d67aace8150b540-14303,56099,1
1802,75-12de3a4dab98ef8a7d67aace8150b540-60304,56099,1
1803,80-12de3a4dab98ef8a7d67aace8150b540-71050,56099,1
1804,2-78a0cc219a4cb3563ac5fed236ad00f9-12187,56101,1
1805,3-78a0cc219a4cb3563ac5fed236ad00f9-13766,56101,2
1806,4-78a0cc219a4cb3563ac5fed236ad00f9-14383,56101,2
1807,80-78a0cc219a4cb3563ac5fed236ad00f9-71130,56101,2
1808,3-8f1527121a21e4f8887e8624a613f96b-13790,56102,2
1809,4-2c0857ad0f07bbd9cff6d57ac2a7cb00-14271,56102,2
1810,80-2c0857ad0f07bbd9cff6d57ac2a7cb00-71018,56102,2
1811,2-0de8ffa1aa0e2b4993a464ae3784ba7b-12215,56103,1
1812,3-09a1943df92763ba93977044fb52862a-13798,56103,2
1813,4-1f1fe52d19e28bc7d897224839abc190-16379,56103,2
1814,80-1f1fe52d19e28bc7d897224839abc190-71799,56103,2
1815,3-37fd60c0373ccdbd8843401624b8c0e9-13801,56106,1
1816,4-3abf3fc2c74417325898901330b4ceb1-16811,56106,1
1817,79-b63534b6f2abcc0197593c809d89fff4-70667,56106,1
1818,80-b63534b6f2abcc0197593c809d89fff4-72231,56106,1
1819,2-cb017a2af4338ed37b33bba54163d0c3-12219,56107,0
1820,1-cb017a2af4338ed37b33bba54163d0c3-10694,56107,1
1821,4-4f2900f2fdfaf3f77bd599391218f49f-18306,56107,1
1822,80-4f2900f2fdfaf3f77bd599391218f49f-73726,56107,1
1823,72-7f6db491b043d17e56df89b5dd74441d-59419,56107,2
1824,1-9f783498ddd27a6b47dff39f76832c5d-10695,56108,2
1825,3-3172c5f1c60fa6375bdbee72b38b6a38-13804,56108,2
1826,3-d255ed7778d3f06201b91208af20fbdb-13818,56109,1
1827,4-7033d5c4d1ed8e1be4c2507c083cb846-17724,56109,1
1828,80-7033d5c4d1ed8e1be4c2507c083cb846-73144,56109,1
1829,74-6f6367d451aa380d8842523467d11a41-60189,56111,0
1830,3-b31fe7374d79d16b94fafd0563ff186c-13842,56111,1
1831,4-f9c05403344bba5b3993d54797b56820-17697,56111,1
1832,79-f0e56cbddb5f0d446b095f52d63c87af-69835,56111,1
1833,80-f0e56cbddb5f0d446b095f52d63c87af-73117,56111,1
1834,72-a2f26a443b13754ae4f7b62c60568a36-59595,56112,0
1835,2-a2f26a443b13754ae4f7b62c60568a36-12256,56112,1
1836,4-12de3a4dab98ef8a7d67aace8150b540-16228,56112,1
1837,72-8097fbb3e44bf98e2ed278a291ca256d-59623,56112,1
1838,2-15c74daa224f69d40cf879d573981d67-12262,56113,2
1839,4-fb190521938fea603e2fe80083c90383-14079,56113,2
1840,79-2c08ed80ae3ce419d3cb9142f76d1872-70603,56113,2
1841,80-2c08ed80ae3ce419d3cb9142f76d1872-70826,56113,2
1842,2-15c74daa224f69d40cf879d573981d67-15900,56114,2
1843,4-f1356feceb425d8e9a2e55d4d6b5f475-18143,56114,2
1844,79-e71bcf7f4cbfa714bff97c3d63742792-70318,56114,2
1845,80-e71bcf7f4cbfa714bff97c3d63742792-73563,56114,2
1846,2-a16c0a41b56415bc5354724d0d6e655d-12276,56115,2
1847,4-f2842c744272a19d3718c99a23375198-14259,56115,2
1848,80-f2842c744272a19d3718c99a23375198-71006,56115,2
1849,2-b6a5d96a4e99b63723ab54ddb471baad-12283,56116,1
1850,79-b6a5d96a4e99b63723ab54ddb471baad-69686,56116,2
1851,80-b6a5d96a4e99b63723ab54ddb471baad-73744,56116,2
1852,2-76ec60aad2226c5d664fd3c58d8bc394-12326,56118,1
1853,4-eb19396d6fe89831a30083cb6dece701-16532,56118,1
1854,79-cf12fdf7daf00a4c9397b9d1670e644c-69873,56118,1
1855,80-cf12fdf7daf00a4c9397b9d1670e644c-71952,56118,1
1856,2-f2c67381db28fa11c59fe7a6df0f2587-12338,56119,1
1857,3-f2c67381db28fa11c59fe7a6df0f2587-13936,56119,1
1858,2-32478ef751ab0a81974a3aa8569607b9-12343,56120,2
1859,3-32478ef751ab0a81974a3aa8569607b9-13942,56120,2
1860,4-32478ef751ab0a81974a3aa8569607b9-18296,56120,2
1861,79-590d4f0882eb54dcd1b1d801d83d63db-70336,56120,2
1862,80-590d4f0882eb54dcd1b1d801d83d63db-73716,56120,2
1863,2-e834955cdb1984d34b24c53ebe5bf211-12349,56121,1
1864,4-0f009327081b80cb7515b56d0538c800-17029,56121,1
1865,79-e834955cdb1984d34b24c53ebe5bf211-69771,56121,1
1866,80-e834955cdb1984d34b24c53ebe5bf211-72449,56121,1
1867,3-1c9a44eb2e8eaf3da1eb551da310cce7-13970,56123,1
1868,4-8a9be34127c76a1322e40f54eace3f90-17711,56123,1
1869,80-8a9be34127c76a1322e40f54eace3f90-73131,56123,1
1870,3-0e4f006ac453f392432505cedc762b19-13973,56124,2
1871,4-cc18600cba2cc084a11d5f9382c508f5-17426,56124,2
1872,80-cc18600cba2cc084a11d5f9382c508f5-72846,56124,2
1873,1-86c1ac58f0f7fac9c8656f5dd34cce0b-15549,56126,1
1874,4-8c4291f6956da81515a5c0caec2976d0-17752,56126,1
1875,80-8c4291f6956da81515a5c0caec2976d0-73172,56126,1
1876,79-a552c74784b3a82177bca6c8adde0efb-70076,56127,1
1877,80-a552c74784b3a82177bca6c8adde0efb-73750,56127,1
1878,2-b80a130e5763db944c77842988d8c1dd-15711,56127,3
1879,2-43b056b2285ed4a27ee0cb9fd5e136a2-11396,56130,1
1880,3-97791d6cfeb95c86167fe25fba56eeb3-12955,56130,1
1881,10-abaecf8ca3f98dc13eeecbac263cd3ed-14898,56132,1
1882,11-abaecf8ca3f98dc13eeecbac263cd3ed-14959,56132,1
1883,13-abaecf8ca3f98dc13eeecbac263cd3ed-15079,56132,1
1884,74-abaecf8ca3f98dc13eeecbac263cd3ed-59875,56132,1
1885,75-abaecf8ca3f98dc13eeecbac263cd3ed-60295,56132,1
1886,3-abaecf8ca3f98dc13eeecbac263cd3ed-12506,56132,2
1887,10-43b90920409618f188bfc6923f16b9fa-14949,56133,1
1888,11-43b90920409618f188bfc6923f16b9fa-15010,56133,1
1889,12-43b90920409618f188bfc6923f16b9fa-15070,56133,1
1890,13-43b90920409618f188bfc6923f16b9fa-15129,56133,1
1891,4-43b90920409618f188bfc6923f16b9fa-18304,56133,1
1892,72-43b90920409618f188bfc6923f16b9fa-59307,56133,1
1893,74-43b90920409618f188bfc6923f16b9fa-59894,56133,1
1894,79-43b90920409618f188bfc6923f16b9fa-69838,56133,2
1895,80-43b90920409618f188bfc6923f16b9fa-73724,56133,2
1896,74-a2f26a443b13754ae4f7b62c60568a36-60212,56134,0
1897,1-a2f26a443b13754ae4f7b62c60568a36-10731,56134,2
1898,4-a2f26a443b13754ae4f7b62c60568a36-16301,56134,2
1899,80-a2f26a443b13754ae4f7b62c60568a36-71721,56134,2
1900,3-3328e4f7fbcce95180abf8bc6075e78b-12781,56135,1
1901,72-3328e4f7fbcce95180abf8bc6075e78b-59371,56135,1
1902,1-f24788eb4397a8df8712e3944864d6ae-9719,56135,2
1903,4-3328e4f7fbcce95180abf8bc6075e78b-16307,56135,2
1904,79-3328e4f7fbcce95180abf8bc6075e78b-68419,56135,2
1905,80-3328e4f7fbcce95180abf8bc6075e78b-71727,56135,2
1906,4-03724badcdcfeff39f2eef6b93a63a87-16029,56136,1
1907,80-03724badcdcfeff39f2eef6b93a63a87-71449,56136,1
1908,3-06afb295d7cd0344fe5cd55f43831952-12778,56136,2
1909,1-03724badcdcfeff39f2eef6b93a63a87-15183,56136,2
1910,72-27369b3bf4483e8dcfd85ba9a39a947f-59507,56143,0
1911,74-27369b3bf4483e8dcfd85ba9a39a947f-60124,56143,0
1912,4-1d0c0e847b903986d27c501079f62127-18261,56143,1
1913,79-8ade16302310abce011e9f68d7481a04-69879,56143,1
1914,80-8ade16302310abce011e9f68d7481a04-73681,56143,1
1915,4-01a71ccd004cf6c64a41907f24cdce6d-14081,56144,2
1916,80-01a71ccd004cf6c64a41907f24cdce6d-70828,56144,2
1917,3-ca5b6de33688dc274ae4d261323a4cb9-13966,56145,1
1918,4-75e52a0ecfafeda17a34fc60111c1f0b-14035,56145,1
1919,73-75e52a0ecfafeda17a34fc60111c1f0b-59757,56145,1
1920,74-75e52a0ecfafeda17a34fc60111c1f0b-60125,56145,1
1921,79-29e62e65f8bbc70ec5525c49fd9edee8-69976,56145,1
1922,80-29e62e65f8bbc70ec5525c49fd9edee8-70782,56145,1
1923,3-3bf1114a986ba87ed28fc1b5884fc2f8-13050,56146,1
1924,4-3bf1114a986ba87ed28fc1b5884fc2f8-18280,56146,1
1925,80-3bf1114a986ba87ed28fc1b5884fc2f8-73700,56146,1
1926,2-b96ba508e3690f5168e4b0e68b15b178-12258,56147,1
1927,80-b96ba508e3690f5168e4b0e68b15b178-71015,56147,2
1928,4-8ca8c6799c5d09ce4adc6c48923a0721-14385,56149,1
1929,80-8ca8c6799c5d09ce4adc6c48923a0721-71132,56149,1
1930,2-8ca8c6799c5d09ce4adc6c48923a0721-12244,56149,4
1931,1-75e52a0ecfafeda17a34fc60111c1f0b-15386,56151,2
1932,4-75e52a0ecfafeda17a34fc60111c1f0b-18272,56151,2
1933,75-75e52a0ecfafeda17a34fc60111c1f0b-60303,56151,2
1934,79-0296c9e16a1f48659b694eb02d5b4206-70341,56151,2
1935,80-0296c9e16a1f48659b694eb02d5b4206-73692,56151,2
1936,4-6f4ec514eee84cc58c8e610a0c87d7a2-18262,56152,0
1937,3-6f4ec514eee84cc58c8e610a0c87d7a2-58167,56152,0
1938,79-6f4ec514eee84cc58c8e610a0c87d7a2-69298,56152,0
1939,80-6f4ec514eee84cc58c8e610a0c87d7a2-73682,56152,0
1940,4-732dc4b509e0baf7668318e75a81cba6-16774,56153,1
1941,80-956b0df6df12abf873cc8f1cce670812-72194,56153,1
1942,79-956b0df6df12abf873cc8f1cce670812-68312,56153,3
1943,72-b6015aee178749457a14c559e4924fc3-59513,56154,0
1944,1-b6015aee178749457a14c559e4924fc3-10784,56154,1
1945,2-b6015aee178749457a14c559e4924fc3-12319,56154,1
1946,3-b6015aee178749457a14c559e4924fc3-13919,56154,1
1947,4-b6015aee178749457a14c559e4924fc3-14022,56154,1
1948,79-62b30a03af949d73bd81eab00adf2119-69919,56154,1
1949,80-62b30a03af949d73bd81eab00adf2119-70769,56154,1
1950,2-27666d0c4a5adb11f18303ea8fb658c0-12243,56155,0
1951,4-615393e1e0a95c3e3be4b2b23a65c533-18273,56155,0
1952,80-615393e1e0a95c3e3be4b2b23a65c533-73693,56155,0
1953,1-7a0fdcbc4430c9db3766d51237829beb-9692,56157,1
1954,4-fa83f40479a04df219641b58c911b417-18284,56157,1
1955,80-dfc466c4d2131bb6f68b0f0418797ea3-73704,56157,1
1956,79-dfc466c4d2131bb6f68b0f0418797ea3-68474,56157,2
1957,12-2ac43aa43bf473f9a9c09b4b608619d3-15049,56158,0
1958,13-2ac43aa43bf473f9a9c09b4b608619d3-15109,56158,0
1959,72-2ac43aa43bf473f9a9c09b4b608619d3-59280,56158,0
1960,4-4fdecfed69d81146dc85d7f33982f131-18286,56158,1
1961,79-03d5cfc23f7f3c8372392e702c3f465c-69584,56158,1
1962,80-03d5cfc23f7f3c8372392e702c3f465c-73706,56158,1
1963,3-faec47e96bfb066b7c4b8c502dc3f649-12681,56159,1
1964,4-faec47e96bfb066b7c4b8c502dc3f649-18287,56159,1
1965,79-e3be64dcb2ef095e707b7347f3c770e3-70426,56159,1
1966,80-e3be64dcb2ef095e707b7347f3c770e3-73707,56159,1
1967,2-828de69a2994bdb482cecf9d10c7f5f2-11303,56159,2
1968,79-475e5c3c23afe24bd229f82dfe744e73-68262,56159,2
1969,2-72d59625138d20bcddb9df4f4dfd152d-11154,56160,2
1970,3-72d59625138d20bcddb9df4f4dfd152d-12730,56160,2
1971,4-686143cc36b151af78717591c7437c46-15940,56161,0
1972,80-686143cc36b151af78717591c7437c46-71360,56161,0
1973,2-5dc98547cb1b5259f93706c25e3794e1-11901,56161,1
1974,1-c61262691a527e5235ecad69163d03ec-9342,56162,1
1975,79-21e2336b6aa76e7929b4b78bbe9c98bf-68414,56162,3
1976,80-21e2336b6aa76e7929b4b78bbe9c98bf-73734,56162,3
1977,1-57adbb92cc85d2836274b7b40c33deb3-9923,56163,0
1978,3-57adbb92cc85d2836274b7b40c33deb3-13005,56163,0
1979,4-57adbb92cc85d2836274b7b40c33deb3-16312,56163,0
1980,80-57adbb92cc85d2836274b7b40c33deb3-71732,56163,0
1981,72-613d5e4f4cd6c68618ac86bd244c7153-59558,56166,0
1982,4-613d5e4f4cd6c68618ac86bd244c7153-14432,56166,1
1983,73-613d5e4f4cd6c68618ac86bd244c7153-59780,56166,1
1984,79-90a3a4306600eb4a2fea51ec3f265e93-69918,56166,1
1985,80-90a3a4306600eb4a2fea51ec3f265e93-71179,56166,1
1986,79-de4aae7efd90209d84e690ae679d7dd3-68784,56168,0
1987,4-68238cd792d215bdfdddc7bbb6d10db4-18288,56168,1
1988,79-1439dc7b2b06b6a0a55673a0d1e8d901-69337,56168,1
1989,80-1439dc7b2b06b6a0a55673a0d1e8d901-73708,56168,1
1990,2-03724badcdcfeff39f2eef6b93a63a87-15694,56169,1
1991,72-7c4f29407893c334a6cb7a87bf045c0d-59479,56169,1
1992,4-683eb609607a439b0561dcbb4c8329e8-14120,56170,0
1993,80-dc7a3fb7c064dbd05955c2a6c2cfc559-70867,56170,0
1994,2-db853ec3ecf7fe4adc358085ba37c278-12257,56170,1
1995,79-dc7a3fb7c064dbd05955c2a6c2cfc559-70695,56170,2
1996,3-628b7db04235f228d40adc671413a8c8-13057,56172,1
1997,10-628b7db04235f228d40adc671413a8c8-14906,56172,1
1998,12-628b7db04235f228d40adc671413a8c8-15027,56172,1
1999,13-628b7db04235f228d40adc671413a8c8-15087,56172,1
2000,72-628b7db04235f228d40adc671413a8c8-59276,56172,1
2001,4-c31f784e400ec049a2edc9c915656f6e-16476,56172,2
2002,80-c31f784e400ec049a2edc9c915656f6e-71896,56172,2
2003,2-c5c2df792f008f6fa3fa335c921ba65e-12213,56173,1
2004,4-a81a8ecdfc047c2581b5f68873d7f26e-17308,56173,1
2005,80-a81a8ecdfc047c2581b5f68873d7f26e-72728,56173,1
2006,10-81566e986cf8cc685a05ac5b634af7f8-14904,56174,1
2007,11-81566e986cf8cc685a05ac5b634af7f8-14965,56174,1
2008,12-81566e986cf8cc685a05ac5b634af7f8-15025,56174,1
2009,13-81566e986cf8cc685a05ac5b634af7f8-15085,56174,1
2010,1-bd5f4b0419caa97dd2f9b4d3238ff92f-15182,56174,1
2011,2-dfbcc82f495d6d8762019ac50f697cef-15837,56174,1
2012,4-bd5f4b0419caa97dd2f9b4d3238ff92f-16303,56174,1
2013,80-bd5f4b0419caa97dd2f9b4d3238ff92f-71723,56174,1
2014,3-8cd283d8b7bacc277f2bae5e26ce6d1e-13984,56178,0
2015,1-012b1a2525a4ba63b0fa599e8931c261-15491,56178,0
2016,4-8fff9eabc75f3eaea454596f513bc40d-14029,56178,1
2017,75-8cd283d8b7bacc277f2bae5e26ce6d1e-60340,56178,1
2018,79-1fc2245403c68adce7aace2092ea1279-69532,56178,1
2019,80-1fc2245403c68adce7aace2092ea1279-70776,56178,1
